euct_name,euct_lat,euct_lon,gp_rating,gp_reviewCount,gp_website,gp_openingHours,gp_source_id,gp_google_maps_url
The Miners Coffee Plaza de España,40.4256779,-3.7136068,4.6,173,https://www.theminers.eu/the-miners-plaza-de-espana/,Monday: 8:30 AM – 8:00 PM; Tuesday: 8:30 AM – 8:00 PM; Wednesday: 8:30 AM – 8:00 PM; Thursday: 8:30 AM – 8:00 PM; Friday: 8:30 AM – 8:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJF8r5C7wpQg0RryCBtQFcEII,https://www.google.com/maps/place/?q=place_id:ChIJF8r5C7wpQg0RryCBtQFcEII
Cafeteando,40.4331127,-3.7005457,4.7,439,http://instagram.com/cafeteando.es,"Monday: 9:00 AM – 1:00 PM, 3:00 – 7:00 PM; Tuesday: 9:00 AM – 1:00 PM, 3:00 – 7:00 PM; Wednesday: 9:00 AM – 1:00 PM, 3:00 – 7:00 PM; Thursday: 9:00 AM – 1:00 PM, 3:00 – 7:00 PM; Friday: 9:00 AM – 1:00 PM, 3:00 – 7:00 PM; Saturday: 10:00 AM – 2:00 PM, 3:00 – 7:00 PM; Sunday: 10:00 AM – 2:00 PM, 3:00 – 7:00 PM",ChIJw2BF1IooQg0R9lZsmxuF7SY,https://www.google.com/maps/place/?q=place_id:ChIJw2BF1IooQg0R9lZsmxuF7SY
Toma Café,40.4264935,-3.7058978,4.4,3440,http://tomacafe.es/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,ChIJ30LStmMoQg0R3jE_4mNQ22E,https://www.google.com/maps/place/?q=place_id:ChIJ30LStmMoQg0R3jE_4mNQ22E
Cafetería 1000 Cups Specialty Coffee,40.4657909,-3.7000857,4,1616,http://www.1000cupscafe.com/,Monday: 8:00 AM – 3:00 PM; Tuesday: Closed; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: 8:30 AM – 4:00 PM; Sunday: 8:30 AM – 4:00 PM,ChIJ5-GF3F8oQg0RBHJepqaPpOk,https://www.google.com/maps/place/?q=place_id:ChIJ5-GF3F8oQg0RBHJepqaPpOk
Monkee,40.4403973,-3.7079523,4.2,2037,https://www.monkee.es/,Monday: 8:30 AM – 7:30 PM; Tuesday: 8:30 AM – 7:30 PM; Wednesday: 8:30 AM – 7:30 PM; Thursday: 8:30 AM – 7:30 PM; Friday: 8:30 AM – 7:30 PM; Saturday: 9:00 AM – 7:30 PM; Sunday: 9:00 AM – 7:30 PM,ChIJRaz21lsoQg0RB8plk24YRFs,https://www.google.com/maps/place/?q=place_id:ChIJRaz21lsoQg0RB8plk24YRFs
Toma Café Olavide,40.4331089,-3.7000696,4.1,1832,http://www.tomacafe.es/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,ChIJSdnqK4soQg0R8eKySYY5XY8,https://www.google.com/maps/place/?q=place_id:ChIJSdnqK4soQg0R8eKySYY5XY8
Aroma and Bread,40.4273167,-3.7004763,5,54,,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJfSqv-0YpQg0RcYWYF5LhT38,https://www.google.com/maps/place/?q=place_id:ChIJfSqv-0YpQg0RcYWYF5LhT38
Café Guayacán,40.4350995,-3.7071314,4.9,246,https://www.cafesguayacan.com/,Monday: Closed; Tuesday: Closed; Wednesday: Closed; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJrcbcZV4oQg0RqwkJCSnzSs8,https://www.google.com/maps/place/?q=place_id:ChIJrcbcZV4oQg0RqwkJCSnzSs8
Norah Coffee & Brunch - Speciality Coffee,40.42543,-3.678831,4.8,6560,http://www.norahbrunch.es/?utm_source=GMB&utm_medium=gmb&utm_campaign=gmb&utm_id=web,Monday: 9:30 AM – 6:30 PM; Tuesday: 9:30 AM – 6:30 PM; Wednesday: 9:30 AM – 6:00 PM; Thursday: 9:30 AM – 6:30 PM; Friday: 10:00 AM – 7:00 PM; Saturday: 9:30 AM – 7:00 PM; Sunday: 9:30 AM – 7:00 PM,ChIJ2fh7Y8EpQg0RjjokkdLmxA0,https://www.google.com/maps/place/?q=place_id:ChIJ2fh7Y8EpQg0RjjokkdLmxA0
Licensed Coffee,40.4431576,-3.6695695,5,217,https://www.licensed.coffee/,Monday: 8:00 AM – 5:30 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:30 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:30 PM; Saturday: 8:00 AM – 5:30 PM; Sunday: Closed,ChIJ6QeA_xkpQg0R-eeSfcyGifY,https://www.google.com/maps/place/?q=place_id:ChIJ6QeA_xkpQg0R-eeSfcyGifY
KLARE SPECIALTY COFFEE & BRUNCH,40.4316658,-3.6955869,4.8,396,https://www.instagram.com/klare_madrid/profilecard/?igsh=cDQyZnJ5MW83YXFl,Monday: 8:30 AM – 5:00 PM; Tuesday: 8:30 AM – 5:00 PM; Wednesday: 8:30 AM – 5:00 PM; Thursday: 8:30 AM – 5:00 PM; Friday: 8:30 AM – 5:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 3:00 PM,ChIJd1QNRPUpQg0RxQ3lbhgt9qY,https://www.google.com/maps/place/?q=place_id:ChIJd1QNRPUpQg0RxQ3lbhgt9qY
Hey My Coffee - Goya,40.427983,-3.676887,4.8,437,http://heymycoffee.com/,Monday: 7:30 AM – 8:00 PM; Tuesday: 7:30 AM – 8:00 PM; Wednesday: 7:30 AM – 8:00 PM; Thursday: 7:30 AM – 8:00 PM; Friday: 7:30 AM – 8:00 PM; Saturday: 9:00 AM – 6:30 PM; Sunday: 9:00 AM – 5:30 PM,ChIJgXQSWukpQg0RKVv4Ijg1GGs,https://www.google.com/maps/place/?q=place_id:ChIJgXQSWukpQg0RKVv4Ijg1GGs
Nica Specialty Coffee,40.4475867,-3.6722529,4.9,250,https://nicacafe.shop/,Monday: 8:00 AM – 4:00 PM; Tuesday: 8:00 AM – 4:00 PM; Wednesday: 8:00 AM – 4:00 PM; Thursday: 8:00 AM – 4:00 PM; Friday: 8:00 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,ChIJEbsF4TopQg0R8u7X7onkmpA,https://www.google.com/maps/place/?q=place_id:ChIJEbsF4TopQg0R8u7X7onkmpA
Pink Bourbon,40.43492,-3.6797001,5,352,http://www.pinkbourbon.coffee/,Monday: 7:45 AM – 7:30 PM; Tuesday: 7:45 AM – 7:30 PM; Wednesday: 7:45 AM – 7:30 PM; Thursday: 7:45 AM – 7:30 PM; Friday: 7:45 AM – 7:30 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJ7RVDfd0pQg0R3mtrvmyyK-w,https://www.google.com/maps/place/?q=place_id:ChIJ7RVDfd0pQg0R3mtrvmyyK-w
FECA Specialty Coffee & Brunch,40.435215,-3.6714547,4.8,707,,Monday: 8:30 AM – 2:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: 9:30 AM – 3:00 PM; Sunday: 9:30 AM – 3:00 PM,ChIJjZOovUgpQg0RyOJ_RNLEm1E,https://www.google.com/maps/place/?q=place_id:ChIJjZOovUgpQg0RyOJ_RNLEm1E
Natif Coffee & Kitchen Specialty Coffee,40.4261424,-3.6964425,4.4,1326,https://www.natif.es/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 8:00 AM – 8:00 PM; Sunday: 8:00 AM – 8:00 PM,ChIJdRwbh_spQg0R2ZSh-U84uAM,https://www.google.com/maps/place/?q=place_id:ChIJdRwbh_spQg0R2ZSh-U84uAM
MINA SPECIALTY COFFEE,40.4396396,-3.6791679,4.5,571,,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 5:30 PM; Sunday: 9:00 AM – 5:30 PM,ChIJndwDJAApQg0RtQ2osa8dCi0,https://www.google.com/maps/place/?q=place_id:ChIJndwDJAApQg0RtQ2osa8dCi0
Lady Madrid Roaster y Speciality Coffee,40.4589955,-3.6772919,4.8,248,http://www.ladymadridcafe.es/,Monday: 7:30 AM – 9:00 PM; Tuesday: 7:30 AM – 9:00 PM; Wednesday: 7:30 AM – 9:00 PM; Thursday: 7:30 AM – 9:00 PM; Friday: 7:30 AM – 9:00 PM; Saturday: 7:30 AM – 9:00 PM; Sunday: 7:30 AM – 9:00 PM,ChIJx5LDGgApQg0RKIDsLw8swwQ,https://www.google.com/maps/place/?q=place_id:ChIJx5LDGgApQg0RKIDsLw8swwQ
East Crema Coffee Conde,40.4268974,-3.6753581,4.8,255,http://www.eastcrema.com/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJj2aASuQpQg0RGdBLBivUgK8,https://www.google.com/maps/place/?q=place_id:ChIJj2aASuQpQg0RGdBLBivUgK8
Loft Specialty Coffee & Bar,40.45323,-3.69754,4.5,879,https://somosloft.es/,Monday: 9:00 AM – 8:30 PM; Tuesday: 9:00 AM – 8:30 PM; Wednesday: 9:00 AM – 8:30 PM; Thursday: 9:00 AM – 8:30 PM; Friday: 9:00 AM – 8:30 PM; Saturday: 9:00 AM – 8:30 PM; Sunday: 9:00 AM – 8:30 PM,ChIJl1gb-TApQg0RYpN46BbeXTg,https://www.google.com/maps/place/?q=place_id:ChIJl1gb-TApQg0RYpN46BbeXTg
East Crema Coffee Hermosilla,40.4262072,-3.6830954,4.4,768,http://www.eastcrema.com/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJuTmO49gpQg0RAu6G8PfdJMM,https://www.google.com/maps/place/?q=place_id:ChIJuTmO49gpQg0RAu6G8PfdJMM
85 Tazas - Specialty Coffee Madrid,40.4580253,-3.6745238,4.9,131,https://www.taza85.com/,Monday: 8:30 AM – 6:00 PM; Tuesday: 8:30 AM – 6:00 PM; Wednesday: 8:30 AM – 6:00 PM; Thursday: 8:30 AM – 6:00 PM; Friday: 8:30 AM – 6:00 PM; Saturday: 9:30 AM – 1:30 PM; Sunday: 9:30 AM – 1:30 PM,ChIJRdTdLKApQg0RRvr3kErHrSI,https://www.google.com/maps/place/?q=place_id:ChIJRdTdLKApQg0RRvr3kErHrSI
[B]-bar specialty coffee & brunch,40.4261071,-3.6705898,4.7,240,,"Monday: 10:00 AM – 2:00 PM, 4:00 – 8:00 PM; Tuesday: 10:00 AM – 2:00 PM, 4:00 – 8:00 PM; Wednesday: 10:00 AM – 2:00 PM, 4:00 – 8:00 PM; Thursday: 10:00 AM – 2:00 PM, 4:00 – 8:00 PM; Friday: 10:00 AM – 2:00 PM, 4:00 – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: 10:00 AM – 8:00 PM",ChIJPSgSbBgpQg0RtVl70Z8MhoE,https://www.google.com/maps/place/?q=place_id:ChIJPSgSbBgpQg0RtVl70Z8MhoE
East Crema Coffee Príncipe,40.4555656,-3.6769067,4.5,238,http://www.eastcrema.com/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJwf6iwYUpQg0Rhx_6TnSn-gs,https://www.google.com/maps/place/?q=place_id:ChIJwf6iwYUpQg0Rhx_6TnSn-gs
Libis Specialty Coffee,40.43616,-3.69316,4.6,94,https://www.libiscafe.com/,Monday: 9:30 AM – 5:00 PM; Tuesday: 9:30 AM – 7:00 PM; Wednesday: 9:30 AM – 7:00 PM; Thursday: 9:30 AM – 7:00 PM; Friday: 9:30 AM – 7:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: Closed,ChIJud6g7e83Yg0ReNj8uDuejVY,https://www.google.com/maps/place/?q=place_id:ChIJud6g7e83Yg0ReNj8uDuejVY
East Crema Coffee Nieremberg,40.4479749,-3.672441,4.5,100,http://www.eastcrema.com/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJY8SvRxwpQg0RcjjCPEwu7m4,https://www.google.com/maps/place/?q=place_id:ChIJY8SvRxwpQg0RcjjCPEwu7m4
ÖSS Kaffe,40.4307563,-3.6990676,4.4,494,https://instagram.com/osskaffe.es?igshid=YmMyMTA2M2Y=,"Monday: 8:30 AM – 2:00 PM, 4:00 – 7:00 PM; Tuesday: 8:30 AM – 2:00 PM, 4:00 – 8:00 PM; Wednesday: 8:30 AM – 2:00 PM, 4:00 – 8:00 PM; Thursday: 8:30 AM – 2:00 PM, 4:00 – 8:00 PM; Friday: 8:30 AM – 2:00 PM, 4:00 – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: 10:00 AM – 8:00 PM",ChIJ4XkWB3wpQg0RlSh5jntlntM,https://www.google.com/maps/place/?q=place_id:ChIJ4XkWB3wpQg0RlSh5jntlntM
Emka Coffee Specialty & Brunch,40.4622146,-3.6914234,4.4,322,http://www.emkacoffee.com/,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 7:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 7:00 PM,ChIJV_-JgBQpQg0RQz8ZgLTHPZA,https://www.google.com/maps/place/?q=place_id:ChIJV_-JgBQpQg0RQz8ZgLTHPZA
Nuna Coffee Shop,40.435829,-3.6962938,4.7,203,,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJrYGqSfUpQg0RhXlEmF51GhM,https://www.google.com/maps/place/?q=place_id:ChIJrYGqSfUpQg0RhXlEmF51GhM
Religion Speciality Coffee,40.4375899,-3.6850623,4.3,2110,http://www.religioncoffee.es/,Monday: 8:30 AM – 7:00 PM; Tuesday: 8:30 AM – 7:00 PM; Wednesday: 8:30 AM – 7:00 PM; Thursday: 8:30 AM – 7:00 PM; Friday: 8:30 AM – 7:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJw1doctMpQg0RmhJmOx90Aqo,https://www.google.com/maps/place/?q=place_id:ChIJw1doctMpQg0RmhJmOx90Aqo
East Crema Coffee Alfonso X,40.4334731,-3.6921397,4.4,146,https://www.eastcrema.com/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJZeUd6bUpQg0REq_bs8wTVnE,https://www.google.com/maps/place/?q=place_id:ChIJZeUd6bUpQg0REq_bs8wTVnE
Ambu Coffee 2,40.4255476,-3.6826625,4.2,635,https://ambu.coffee/,Monday: 8:30 AM – 8:00 PM; Tuesday: 8:30 AM – 8:00 PM; Wednesday: 8:30 AM – 8:00 PM; Thursday: 8:30 AM – 8:00 PM; Friday: 8:30 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJmzL74oopQg0RcN2Th0nHIAQ,https://www.google.com/maps/place/?q=place_id:ChIJmzL74oopQg0RcN2Th0nHIAQ
La Deseada Specialty Coffee,40.4383059,-3.6939322,4.5,488,,Monday: 8:30 AM – 3:30 PM; Tuesday: 8:30 AM – 4:00 PM; Wednesday: 8:30 AM – 4:00 PM; Thursday: 8:30 AM – 4:00 PM; Friday: 8:30 AM – 4:00 PM; Saturday: 8:30 AM – 2:00 PM; Sunday: Closed,ChIJoTVpTtQpQg0RbR9q94k_mMI,https://www.google.com/maps/place/?q=place_id:ChIJoTVpTtQpQg0RbR9q94k_mMI
Placeo Coffee,40.4423982,-3.6974621,4.7,108,https://www.placeocoffee.com/,Monday: 8:00 AM – 7:30 PM; Tuesday: 8:00 AM – 7:30 PM; Wednesday: 8:00 AM – 7:30 PM; Thursday: 8:00 AM – 7:30 PM; Friday: 8:00 AM – 7:30 PM; Saturday: 9:00 AM – 4:00 PM; Sunday: Closed,ChIJH0zjMbspQg0RFZ6lAjS1JoY,https://www.google.com/maps/place/?q=place_id:ChIJH0zjMbspQg0RFZ6lAjS1JoY
"Little Society - Specialty Coffee, Baby Lounge & Play",40.453578,-3.6990769,4.6,88,https://www.littlesocietycafe.com/,Monday: 9:30 AM – 7:30 PM; Tuesday: Closed; Wednesday: 9:30 AM – 7:30 PM; Thursday: 9:30 AM – 7:30 PM; Friday: 9:30 AM – 8:00 PM; Saturday: 9:30 AM – 8:00 PM; Sunday: 9:30 AM – 8:00 PM,ChIJbzHyOWEpQg0RJBiJSejVZOs,https://www.google.com/maps/place/?q=place_id:ChIJbzHyOWEpQg0RJBiJSejVZOs
Bô Coffee,40.4405158,-3.6978586,4.2,1934,,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 3:00 PM,ChIJPWlZGvEoQg0RIMs2d1k7P20,https://www.google.com/maps/place/?q=place_id:ChIJPWlZGvEoQg0RIMs2d1k7P20
East Crema Coffee Diego,40.434891,-3.6846829,4.2,269,http://www.eastcrema.com/,Monday: 8:00 AM – 8:00 PM; Tuesday: 8:00 AM – 8:00 PM; Wednesday: 8:00 AM – 8:00 PM; Thursday: 8:00 AM – 8:00 PM; Friday: 8:00 AM – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJbyckMSgpQg0RyHkHpY8V-80,https://www.google.com/maps/place/?q=place_id:ChIJbyckMSgpQg0RyHkHpY8V-80
Rebel Cafe,40.4453028,-3.6986409,4,2120,https://mymenuweb.com/es/restaurants/484551/?utm_source=google_profile&utm_medium=google_profile&utm_campaign=admin,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 9:00 PM,ChIJx3gDkfkoQg0RaamH4pYiQyY,https://www.google.com/maps/place/?q=place_id:ChIJx3gDkfkoQg0RaamH4pYiQyY
Ōfi Café - Orgaz Specialty Coffee,40.4583893,-3.6259522,4.8,355,https://oficafe.com/,Monday: 8:30 AM – 7:30 PM; Tuesday: 8:30 AM – 7:30 PM; Wednesday: 8:30 AM – 7:30 PM; Thursday: 8:30 AM – 7:30 PM; Friday: 8:30 AM – 7:30 PM; Saturday: 9:30 AM – 2:00 PM; Sunday: 9:30 AM – 2:00 PM,ChIJvdqSW6MvQg0RfG1sn7l7I_I,https://www.google.com/maps/place/?q=place_id:ChIJvdqSW6MvQg0RfG1sn7l7I_I
Junior's coffee,40.4423161,-3.6408383,4.9,218,https://www.juniorscoffee.es/,"Monday: Closed; Tuesday: Closed; Wednesday: 8:00 AM – 2:00 PM, 4:00 – 7:00 PM; Thursday: 8:00 AM – 2:00 PM, 4:00 – 7:00 PM; Friday: 8:00 AM – 2:00 PM, 4:00 – 7:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 4:00 PM",ChIJPwO3cXYvQg0RjIuMTILG6xU,https://www.google.com/maps/place/?q=place_id:ChIJPwO3cXYvQg0RjIuMTILG6xU
Cafeteria Fanatico,40.4390789,-3.6291818,4.6,384,https://www.fanaticocafe.com/,Monday: 7:45 AM – 4:00 PM; Tuesday: 7:45 AM – 4:00 PM; Wednesday: 7:45 AM – 4:00 PM; Thursday: 7:45 AM – 4:00 PM; Friday: 7:45 AM – 4:00 PM; Saturday: Closed; Sunday: Closed,ChIJXwK6TgwvQg0Rhxs5QgSNDgQ,https://www.google.com/maps/place/?q=place_id:ChIJXwK6TgwvQg0Rhxs5QgSNDgQ
930 Plenilunio,40.4460412,-3.5890246,4.5,418,https://930.com.co/,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM,ChIJqVBIFGAvQg0Rw_FcaonxitM,https://www.google.com/maps/place/?q=place_id:ChIJqVBIFGAvQg0Rw_FcaonxitM
Cafetería Embajada,40.461079,-3.5819232,4.1,76,,,ChIJ-Z199cwvQg0RmAop6yO_-Fs,https://www.google.com/maps/place/?q=place_id:ChIJ-Z199cwvQg0RmAop6yO_-Fs
Ipanema,40.4469164,-3.5865858,4.6,1690,http://www.tartasoriginales.es/,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,ChIJSTrJANovQg0RzggeZXlN_ck,https://www.google.com/maps/place/?q=place_id:ChIJSTrJANovQg0RzggeZXlN_ck
Ukiyo Mochis And Coffee,40.4833856,-3.7022766,4.8,162,https://www.mochisukiyo.com/,"Monday: 8:00 AM – 2:30 PM, 5:30 – 9:00 PM; Tuesday: 8:00 AM – 2:30 PM, 5:30 – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 9:00 PM; Saturday: 9:30 AM – 9:00 PM; Sunday: 9:30 AM – 9:00 PM",ChIJuQ3VPF4pQg0RxL0ufDWYnxw,https://www.google.com/maps/place/?q=place_id:ChIJuQ3VPF4pQg0RxL0ufDWYnxw
ALCHEMY Specialty Coffee & Brunch 3.0,40.4738561,-3.6890178,4.6,399,,Monday: 8:00 AM – 6:00 PM; Tuesday: 8:00 AM – 6:00 PM; Wednesday: 8:00 AM – 6:00 PM; Thursday: 8:00 AM – 6:00 PM; Friday: 8:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM,ChIJI8HRPZcpQg0R0xqKtjJkovU,https://www.google.com/maps/place/?q=place_id:ChIJI8HRPZcpQg0R0xqKtjJkovU